object_id,class,split,object_path
chair_0667,chair,train,chair/train/chair_0667.off
chair_0668,chair,train,chair/train/chair_0668.off
chair_0669,chair,train,chair/train/chair_0669.off
chair_0670,chair,train,chair/train/chair_0670.off
chair_0671,chair,train,chair/train/chair_0671.off
chair_0672,chair,train,chair/train/chair_0672.off
chair_0673,chair,train,chair/train/chair_0673.off
chair_0674,chair,train,chair/train/chair_0674.off
chair_0675,chair,train,chair/train/chair_0675.off
chair_0676,chair,train,chair/train/chair_0676.off
chair_0677,chair,train,chair/train/chair_0677.off
chair_0678,chair,train,chair/train/chair_0678.off
chair_0679,chair,train,chair/train/chair_0679.off
chair_0680,chair,train,chair/train/chair_0680.off
chair_0681,chair,train,chair/train/chair_0681.off
chair_0682,chair,train,chair/train/chair_0682.off
chair_0683,chair,train,chair/train/chair_0683.off
chair_0684,chair,train,chair/train/chair_0684.off
chair_0685,chair,train,chair/train/chair_0685.off
chair_0686,chair,train,chair/train/chair_0686.off
chair_0687,chair,train,chair/train/chair_0687.off
chair_0688,chair,train,chair/train/chair_0688.off
chair_0689,chair,train,chair/train/chair_0689.off
chair_0690,chair,train,chair/train/chair_0690.off
chair_0691,chair,train,chair/train/chair_0691.off
chair_0692,chair,train,chair/train/chair_0692.off
chair_0693,chair,train,chair/train/chair_0693.off
chair_0694,chair,train,chair/train/chair_0694.off
chair_0695,chair,train,chair/train/chair_0695.off
chair_0696,chair,train,chair/train/chair_0696.off
chair_0697,chair,train,chair/train/chair_0697.off
chair_0698,chair,train,chair/train/chair_0698.off
chair_0699,chair,train,chair/train/chair_0699.off
chair_0700,chair,train,chair/train/chair_0700.off
chair_0701,chair,train,chair/train/chair_0701.off
chair_0702,chair,train,chair/train/chair_0702.off
chair_0703,chair,train,chair/train/chair_0703.off
chair_0704,chair,train,chair/train/chair_0704.off
chair_0705,chair,train,chair/train/chair_0705.off
chair_0706,chair,train,chair/train/chair_0706.off
chair_0707,chair,train,chair/train/chair_0707.off
chair_0708,chair,train,chair/train/chair_0708.off
chair_0709,chair,train,chair/train/chair_0709.off
chair_0710,chair,train,chair/train/chair_0710.off
chair_0711,chair,train,chair/train/chair_0711.off
chair_0712,chair,train,chair/train/chair_0712.off
chair_0713,chair,train,chair/train/chair_0713.off
chair_0714,chair,train,chair/train/chair_0714.off
chair_0715,chair,train,chair/train/chair_0715.off
chair_0716,chair,train,chair/train/chair_0716.off
chair_0717,chair,train,chair/train/chair_0717.off
chair_0718,chair,train,chair/train/chair_0718.off
chair_0719,chair,train,chair/train/chair_0719.off
chair_0720,chair,train,chair/train/chair_0720.off
chair_0721,chair,train,chair/train/chair_0721.off
chair_0722,chair,train,chair/train/chair_0722.off
chair_0723,chair,train,chair/train/chair_0723.off
chair_0724,chair,train,chair/train/chair_0724.off
chair_0725,chair,train,chair/train/chair_0725.off
chair_0726,chair,train,chair/train/chair_0726.off
chair_0727,chair,train,chair/train/chair_0727.off
chair_0728,chair,train,chair/train/chair_0728.off
chair_0729,chair,train,chair/train/chair_0729.off
chair_0730,chair,train,chair/train/chair_0730.off
chair_0731,chair,train,chair/train/chair_0731.off
chair_0732,chair,train,chair/train/chair_0732.off
chair_0733,chair,train,chair/train/chair_0733.off
chair_0734,chair,train,chair/train/chair_0734.off
chair_0735,chair,train,chair/train/chair_0735.off
chair_0736,chair,train,chair/train/chair_0736.off
chair_0737,chair,train,chair/train/chair_0737.off
chair_0738,chair,train,chair/train/chair_0738.off
chair_0739,chair,train,chair/train/chair_0739.off
chair_0740,chair,train,chair/train/chair_0740.off
chair_0741,chair,train,chair/train/chair_0741.off
chair_0742,chair,train,chair/train/chair_0742.off
chair_0743,chair,train,chair/train/chair_0743.off
chair_0744,chair,train,chair/train/chair_0744.off
chair_0745,chair,train,chair/train/chair_0745.off
chair_0746,chair,train,chair/train/chair_0746.off
chair_0747,chair,train,chair/train/chair_0747.off
chair_0748,chair,train,chair/train/chair_0748.off
chair_0749,chair,train,chair/train/chair_0749.off
chair_0750,chair,train,chair/train/chair_0750.off
chair_0751,chair,train,chair/train/chair_0751.off
chair_0752,chair,train,chair/train/chair_0752.off
chair_0753,chair,train,chair/train/chair_0753.off
chair_0754,chair,train,chair/train/chair_0754.off
chair_0755,chair,train,chair/train/chair_0755.off
chair_0756,chair,train,chair/train/chair_0756.off
chair_0757,chair,train,chair/train/chair_0757.off
chair_0758,chair,train,chair/train/chair_0758.off
chair_0759,chair,train,chair/train/chair_0759.off
chair_0760,chair,train,chair/train/chair_0760.off
chair_0761,chair,train,chair/train/chair_0761.off
chair_0762,chair,train,chair/train/chair_0762.off
chair_0763,chair,train,chair/train/chair_0763.off
chair_0764,chair,train,chair/train/chair_0764.off
chair_0765,chair,train,chair/train/chair_0765.off
chair_0766,chair,train,chair/train/chair_0766.off
chair_0767,chair,train,chair/train/chair_0767.off
chair_0768,chair,train,chair/train/chair_0768.off
chair_0769,chair,train,chair/train/chair_0769.off
chair_0770,chair,train,chair/train/chair_0770.off
chair_0771,chair,train,chair/train/chair_0771.off
chair_0772,chair,train,chair/train/chair_0772.off
chair_0773,chair,train,chair/train/chair_0773.off
chair_0774,chair,train,chair/train/chair_0774.off
chair_0775,chair,train,chair/train/chair_0775.off
chair_0776,chair,train,chair/train/chair_0776.off
chair_0777,chair,train,chair/train/chair_0777.off
chair_0778,chair,train,chair/train/chair_0778.off
chair_0779,chair,train,chair/train/chair_0779.off
chair_0780,chair,train,chair/train/chair_0780.off
chair_0781,chair,train,chair/train/chair_0781.off
chair_0782,chair,train,chair/train/chair_0782.off
chair_0783,chair,train,chair/train/chair_0783.off
chair_0784,chair,train,chair/train/chair_0784.off
chair_0785,chair,train,chair/train/chair_0785.off
chair_0786,chair,train,chair/train/chair_0786.off
chair_0787,chair,train,chair/train/chair_0787.off
chair_0788,chair,train,chair/train/chair_0788.off
chair_0789,chair,train,chair/train/chair_0789.off
chair_0790,chair,train,chair/train/chair_0790.off
chair_0791,chair,train,chair/train/chair_0791.off
chair_0792,chair,train,chair/train/chair_0792.off
chair_0793,chair,train,chair/train/chair_0793.off
chair_0794,chair,train,chair/train/chair_0794.off
chair_0795,chair,train,chair/train/chair_0795.off
chair_0796,chair,train,chair/train/chair_0796.off
chair_0797,chair,train,chair/train/chair_0797.off
chair_0798,chair,train,chair/train/chair_0798.off
chair_0799,chair,train,chair/train/chair_0799.off
chair_0800,chair,train,chair/train/chair_0800.off
chair_0801,chair,train,chair/train/chair_0801.off
chair_0802,chair,train,chair/train/chair_0802.off
chair_0803,chair,train,chair/train/chair_0803.off
chair_0804,chair,train,chair/train/chair_0804.off
chair_0805,chair,train,chair/train/chair_0805.off
chair_0806,chair,train,chair/train/chair_0806.off
chair_0807,chair,train,chair/train/chair_0807.off
chair_0808,chair,train,chair/train/chair_0808.off
chair_0809,chair,train,chair/train/chair_0809.off
chair_0810,chair,train,chair/train/chair_0810.off
chair_0811,chair,train,chair/train/chair_0811.off
chair_0812,chair,train,chair/train/chair_0812.off
chair_0813,chair,train,chair/train/chair_0813.off
chair_0814,chair,train,chair/train/chair_0814.off
chair_0815,chair,train,chair/train/chair_0815.off
chair_0816,chair,train,chair/train/chair_0816.off
chair_0817,chair,train,chair/train/chair_0817.off
chair_0818,chair,train,chair/train/chair_0818.off
chair_0819,chair,train,chair/train/chair_0819.off
chair_0820,chair,train,chair/train/chair_0820.off
chair_0821,chair,train,chair/train/chair_0821.off
chair_0822,chair,train,chair/train/chair_0822.off
chair_0823,chair,train,chair/train/chair_0823.off
chair_0824,chair,train,chair/train/chair_0824.off
chair_0825,chair,train,chair/train/chair_0825.off
chair_0826,chair,train,chair/train/chair_0826.off
chair_0827,chair,train,chair/train/chair_0827.off
chair_0828,chair,train,chair/train/chair_0828.off
chair_0829,chair,train,chair/train/chair_0829.off
chair_0830,chair,train,chair/train/chair_0830.off
chair_0831,chair,train,chair/train/chair_0831.off
chair_0832,chair,train,chair/train/chair_0832.off
chair_0833,chair,train,chair/train/chair_0833.off
chair_0834,chair,train,chair/train/chair_0834.off
chair_0835,chair,train,chair/train/chair_0835.off
chair_0836,chair,train,chair/train/chair_0836.off
chair_0837,chair,train,chair/train/chair_0837.off
chair_0838,chair,train,chair/train/chair_0838.off
chair_0839,chair,train,chair/train/chair_0839.off
chair_0840,chair,train,chair/train/chair_0840.off
chair_0841,chair,train,chair/train/chair_0841.off
chair_0842,chair,train,chair/train/chair_0842.off
chair_0843,chair,train,chair/train/chair_0843.off
chair_0844,chair,train,chair/train/chair_0844.off
chair_0845,chair,train,chair/train/chair_0845.off
chair_0846,chair,train,chair/train/chair_0846.off
chair_0847,chair,train,chair/train/chair_0847.off
chair_0848,chair,train,chair/train/chair_0848.off
chair_0849,chair,train,chair/train/chair_0849.off
chair_0850,chair,train,chair/train/chair_0850.off
chair_0851,chair,train,chair/train/chair_0851.off
chair_0852,chair,train,chair/train/chair_0852.off
chair_0853,chair,train,chair/train/chair_0853.off
chair_0854,chair,train,chair/train/chair_0854.off
chair_0855,chair,train,chair/train/chair_0855.off
chair_0857,chair,train,chair/train/chair_0857.off
chair_0858,chair,train,chair/train/chair_0858.off
chair_0859,chair,train,chair/train/chair_0859.off
chair_0860,chair,train,chair/train/chair_0860.off
chair_0861,chair,train,chair/train/chair_0861.off
chair_0862,chair,train,chair/train/chair_0862.off
chair_0863,chair,train,chair/train/chair_0863.off
chair_0864,chair,train,chair/train/chair_0864.off
chair_0865,chair,train,chair/train/chair_0865.off
chair_0866,chair,train,chair/train/chair_0866.off
chair_0867,chair,train,chair/train/chair_0867.off
chair_0868,chair,train,chair/train/chair_0868.off
chair_0869,chair,train,chair/train/chair_0869.off
chair_0870,chair,train,chair/train/chair_0870.off
chair_0871,chair,train,chair/train/chair_0871.off
chair_0872,chair,train,chair/train/chair_0872.off
chair_0873,chair,train,chair/train/chair_0873.off
chair_0874,chair,train,chair/train/chair_0874.off
chair_0875,chair,train,chair/train/chair_0875.off
chair_0876,chair,train,chair/train/chair_0876.off
chair_0877,chair,train,chair/train/chair_0877.off
chair_0878,chair,train,chair/train/chair_0878.off
chair_0879,chair,train,chair/train/chair_0879.off
chair_0880,chair,train,chair/train/chair_0880.off
chair_0881,chair,train,chair/train/chair_0881.off
chair_0882,chair,train,chair/train/chair_0882.off
chair_0883,chair,train,chair/train/chair_0883.off
chair_0884,chair,train,chair/train/chair_0884.off
chair_0885,chair,train,chair/train/chair_0885.off
chair_0886,chair,train,chair/train/chair_0886.off
chair_0887,chair,train,chair/train/chair_0887.off
chair_0888,chair,train,chair/train/chair_0888.off
chair_0889,chair,train,chair/train/chair_0889.off
cone_0168,cone,test,cone/test/cone_0168.off
cone_0169,cone,test,cone/test/cone_0169.off
cone_0170,cone,test,cone/test/cone_0170.off
cone_0171,cone,test,cone/test/cone_0171.off
cone_0172,cone,test,cone/test/cone_0172.off
cone_0173,cone,test,cone/test/cone_0173.off
cone_0174,cone,test,cone/test/cone_0174.off
cone_0175,cone,test,cone/test/cone_0175.off
cone_0176,cone,test,cone/test/cone_0176.off
cone_0177,cone,test,cone/test/cone_0177.off
cone_0178,cone,test,cone/test/cone_0178.off
cone_0179,cone,test,cone/test/cone_0179.off
cone_0180,cone,test,cone/test/cone_0180.off
cone_0181,cone,test,cone/test/cone_0181.off
cone_0182,cone,test,cone/test/cone_0182.off
cone_0183,cone,test,cone/test/cone_0183.off
cone_0184,cone,test,cone/test/cone_0184.off
cone_0185,cone,test,cone/test/cone_0185.off
cone_0186,cone,test,cone/test/cone_0186.off
cone_0187,cone,test,cone/test/cone_0187.off
cone_0001,cone,train,cone/train/cone_0001.off
cone_0002,cone,train,cone/train/cone_0002.off
cone_0003,cone,train,cone/train/cone_0003.off
cone_0004,cone,train,cone/train/cone_0004.off
cone_0005,cone,train,cone/train/cone_0005.off
cone_0006,cone,train,cone/train/cone_0006.off
cone_0007,cone,train,cone/train/cone_0007.off
cone_0008,cone,train,cone/train/cone_0008.off
cone_0009,cone,train,cone/train/cone_0009.off
cone_0010,cone,train,cone/train/cone_0010.off
cone_0011,cone,train,cone/train/cone_0011.off
cone_0012,cone,train,cone/train/cone_0012.off
cone_0013,cone,train,cone/train/cone_0013.off
cone_0014,cone,train,cone/train/cone_0014.off
cone_0015,cone,train,cone/train/cone_0015.off
cone_0016,cone,train,cone/train/cone_0016.off
cone_0017,cone,train,cone/train/cone_0017.off
cone_0018,cone,train,cone/train/cone_0018.off
cone_0019,cone,train,cone/train/cone_0019.off
cone_0020,cone,train,cone/train/cone_0020.off
cone_0021,cone,train,cone/train/cone_0021.off
cone_0022,cone,train,cone/train/cone_0022.off
cone_0023,cone,train,cone/train/cone_0023.off
cone_0024,cone,train,cone/train/cone_0024.off
cone_0025,cone,train,cone/train/cone_0025.off
cone_0026,cone,train,cone/train/cone_0026.off
cone_0027,cone,train,cone/train/cone_0027.off
cone_0028,cone,train,cone/train/cone_0028.off
cone_0029,cone,train,cone/train/cone_0029.off
cone_0030,cone,train,cone/train/cone_0030.off
cone_0031,cone,train,cone/train/cone_0031.off
cone_0032,cone,train,cone/train/cone_0032.off
cone_0033,cone,train,cone/train/cone_0033.off
cone_0034,cone,train,cone/train/cone_0034.off
cone_0035,cone,train,cone/train/cone_0035.off
cone_0036,cone,train,cone/train/cone_0036.off
cone_0037,cone,train,cone/train/cone_0037.off
cone_0038,cone,train,cone/train/cone_0038.off
cone_0039,cone,train,cone/train/cone_0039.off
cone_0040,cone,train,cone/train/cone_0040.off
cone_0041,cone,train,cone/train/cone_0041.off
cone_0042,cone,train,cone/train/cone_0042.off
cone_0043,cone,train,cone/train/cone_0043.off
cone_0044,cone,train,cone/train/cone_0044.off
cone_0045,cone,train,cone/train/cone_0045.off
cone_0046,cone,train,cone/train/cone_0046.off
cone_0047,cone,train,cone/train/cone_0047.off
cone_0048,cone,train,cone/train/cone_0048.off
cone_0049,cone,train,cone/train/cone_0049.off
cone_0050,cone,train,cone/train/cone_0050.off
cone_0051,cone,train,cone/train/cone_0051.off
cone_0052,cone,train,cone/train/cone_0052.off
cone_0053,cone,train,cone/train/cone_0053.off
cone_0054,cone,train,cone/train/cone_0054.off
cone_0055,cone,train,cone/train/cone_0055.off
cone_0056,cone,train,cone/train/cone_0056.off
cone_0057,cone,train,cone/train/cone_0057.off
cone_0058,cone,train,cone/train/cone_0058.off
cone_0059,cone,train,cone/train/cone_0059.off
cone_0060,cone,train,cone/train/cone_0060.off
cone_0061,cone,train,cone/train/cone_0061.off
cone_0062,cone,train,cone/train/cone_0062.off
cone_0063,cone,train,cone/train/cone_0063.off
cone_0064,cone,train,cone/train/cone_0064.off
cone_0065,cone,train,cone/train/cone_0065.off
cone_0066,cone,train,cone/train/cone_0066.off
cone_0067,cone,train,cone/train/cone_0067.off
cone_0068,cone,train,cone/train/cone_0068.off
cone_0069,cone,train,cone/train/cone_0069.off
cone_0070,cone,train,cone/train/cone_0070.off
cone_0071,cone,train,cone/train/cone_0071.off
cone_0072,cone,train,cone/train/cone_0072.off
cone_0073,cone,train,cone/train/cone_0073.off
cone_0074,cone,train,cone/train/cone_0074.off
cone_0075,cone,train,cone/train/cone_0075.off
cone_0076,cone,train,cone/train/cone_0076.off
cone_0077,cone,train,cone/train/cone_0077.off
cone_0078,cone,train,cone/train/cone_0078.off
cone_0079,cone,train,cone/train/cone_0079.off
cone_0080,cone,train,cone/train/cone_0080.off
cone_0081,cone,train,cone/train/cone_0081.off
cone_0082,cone,train,cone/train/cone_0082.off
cone_0083,cone,train,cone/train/cone_0083.off
cone_0084,cone,train,cone/train/cone_0084.off
cone_0085,cone,train,cone/train/cone_0085.off
cone_0086,cone,train,cone/train/cone_0086.off
cone_0087,cone,train,cone/train/cone_0087.off
cone_0088,cone,train,cone/train/cone_0088.off
cone_0089,cone,train,cone/train/cone_0089.off
cone_0090,cone,train,cone/train/cone_0090.off
cone_0091,cone,train,cone/train/cone_0091.off
cone_0092,cone,train,cone/train/cone_0092.off
cone_0093,cone,train,cone/train/cone_0093.off
cone_0094,cone,train,cone/train/cone_0094.off
cone_0095,cone,train,cone/train/cone_0095.off
cone_0096,cone,train,cone/train/cone_0096.off
cone_0097,cone,train,cone/train/cone_0097.off
cone_0098,cone,train,cone/train/cone_0098.off
cone_0099,cone,train,cone/train/cone_0099.off
cone_0100,cone,train,cone/train/cone_0100.off
cone_0101,cone,train,cone/train/cone_0101.off
cone_0102,cone,train,cone/train/cone_0102.off
cone_0103,cone,train,cone/train/cone_0103.off
cone_0104,cone,train,cone/train/cone_0104.off
cone_0105,cone,train,cone/train/cone_0105.off
cone_0106,cone,train,cone/train/cone_0106.off
cone_0107,cone,train,cone/train/cone_0107.off
cone_0108,cone,train,cone/train/cone_0108.off
cone_0109,cone,train,cone/train/cone_0109.off
cone_0110,cone,train,cone/train/cone_0110.off
cone_0111,cone,train,cone/train/cone_0111.off
cone_0112,cone,train,cone/train/cone_0112.off
cone_0113,cone,train,cone/train/cone_0113.off
cone_0114,cone,train,cone/train/cone_0114.off
cone_0115,cone,train,cone/train/cone_0115.off
cone_0116,cone,train,cone/train/cone_0116.off
cone_0117,cone,train,cone/train/cone_0117.off
cone_0118,cone,train,cone/train/cone_0118.off
cone_0119,cone,train,cone/train/cone_0119.off
cone_0120,cone,train,cone/train/cone_0120.off
cone_0121,cone,train,cone/train/cone_0121.off
cone_0122,cone,train,cone/train/cone_0122.off
cone_0123,cone,train,cone/train/cone_0123.off
cone_0124,cone,train,cone/train/cone_0124.off
cone_0125,cone,train,cone/train/cone_0125.off
cone_0126,cone,train,cone/train/cone_0126.off
cone_0127,cone,train,cone/train/cone_0127.off
cone_0128,cone,train,cone/train/cone_0128.off
cone_0129,cone,train,cone/train/cone_0129.off
cone_0130,cone,train,cone/train/cone_0130.off
cone_0131,cone,train,cone/train/cone_0131.off
cone_0132,cone,train,cone/train/cone_0132.off
cone_0133,cone,train,cone/train/cone_0133.off
cone_0134,cone,train,cone/train/cone_0134.off
cone_0135,cone,train,cone/train/cone_0135.off
cone_0136,cone,train,cone/train/cone_0136.off
cone_0137,cone,train,cone/train/cone_0137.off
cone_0138,cone,train,cone/train/cone_0138.off
cone_0139,cone,train,cone/train/cone_0139.off
cone_0140,cone,train,cone/train/cone_0140.off
cone_0141,cone,train,cone/train/cone_0141.off
cone_0142,cone,train,cone/train/cone_0142.off
cone_0143,cone,train,cone/train/cone_0143.off
cone_0144,cone,train,cone/train/cone_0144.off
cone_0145,cone,train,cone/train/cone_0145.off
cone_0146,cone,train,cone/train/cone_0146.off
cone_0147,cone,train,cone/train/cone_0147.off
cone_0148,cone,train,cone/train/cone_0148.off
cone_0149,cone,train,cone/train/cone_0149.off
cone_0150,cone,train,cone/train/cone_0150.off
cone_0151,cone,train,cone/train/cone_0151.off
cone_0152,cone,train,cone/train/cone_0152.off
cone_0153,cone,train,cone/train/cone_0153.off
cone_0154,cone,train,cone/train/cone_0154.off
cone_0155,cone,train,cone/train/cone_0155.off
cone_0156,cone,train,cone/train/cone_0156.off
cone_0157,cone,train,cone/train/cone_0157.off
cone_0158,cone,train,cone/train/cone_0158.off
cone_0159,cone,train,cone/train/cone_0159.off
cone_0160,cone,train,cone/train/cone_0160.off
cone_0161,cone,train,cone/train/cone_0161.off
cone_0162,cone,train,cone/train/cone_0162.off
cone_0163,cone,train,cone/train/cone_0163.off
cone_0164,cone,train,cone/train/cone_0164.off
cone_0165,cone,train,cone/train/cone_0165.off
cone_0166,cone,train,cone/train/cone_0166.off
cone_0167,cone,train,cone/train/cone_0167.off
cup_0080,cup,test,cup/test/cup_0080.off
cup_0081,cup,test,cup/test/cup_0081.off
cup_0082,cup,test,cup/test/cup_0082.off
cup_0083,cup,test,cup/test/cup_0083.off
cup_0084,cup,test,cup/test/cup_0084.off
cup_0085,cup,test,cup/test/cup_0085.off
cup_0086,cup,test,cup/test/cup_0086.off
cup_0087,cup,test,cup/test/cup_0087.off
cup_0088,cup,test,cup/test/cup_0088.off
cup_0089,cup,test,cup/test/cup_0089.off
cup_0090,cup,test,cup/test/cup_0090.off
cup_0091,cup,test,cup/test/cup_0091.off
cup_0092,cup,test,cup/test/cup_0092.off
cup_0093,cup,test,cup/test/cup_0093.off
cup_0094,cup,test,cup/test/cup_0094.off
cup_0095,cup,test,cup/test/cup_0095.off
cup_0096,cup,test,cup/test/cup_0096.off
cup_0097,cup,test,cup/test/cup_0097.off
cup_0098,cup,test,cup/test/cup_0098.off
cup_0099,cup,test,cup/test/cup_0099.off
cup_0001,cup,train,cup/train/cup_0001.off
cup_0002,cup,train,cup/train/cup_0002.off
cup_0003,cup,train,cup/train/cup_0003.off
cup_0004,cup,train,cup/train/cup_0004.off
cup_0005,cup,train,cup/train/cup_0005.off
cup_0006,cup,train,cup/train/cup_0006.off
cup_0007,cup,train,cup/train/cup_0007.off
cup_0008,cup,train,cup/train/cup_0008.off
cup_0009,cup,train,cup/train/cup_0009.off
cup_0010,cup,train,cup/train/cup_0010.off
cup_0011,cup,train,cup/train/cup_0011.off
cup_0012,cup,train,cup/train/cup_0012.off
cup_0013,cup,train,cup/train/cup_0013.off
cup_0014,cup,train,cup/train/cup_0014.off
cup_0015,cup,train,cup/train/cup_0015.off
cup_0016,cup,train,cup/train/cup_0016.off
cup_0017,cup,train,cup/train/cup_0017.off
cup_0018,cup,train,cup/train/cup_0018.off
cup_0019,cup,train,cup/train/cup_0019.off
cup_0020,cup,train,cup/train/cup_0020.off
cup_0021,cup,train,cup/train/cup_0021.off
cup_0022,cup,train,cup/train/cup_0022.off
cup_0023,cup,train,cup/train/cup_0023.off
cup_0024,cup,train,cup/train/cup_0024.off
cup_0025,cup,train,cup/train/cup_0025.off
cup_0026,cup,train,cup/train/cup_0026.off
cup_0027,cup,train,cup/train/cup_0027.off
cup_0028,cup,train,cup/train/cup_0028.off
cup_0029,cup,train,cup/train/cup_0029.off
cup_0030,cup,train,cup/train/cup_0030.off
cup_0031,cup,train,cup/train/cup_0031.off
cup_0032,cup,train,cup/train/cup_0032.off
cup_0033,cup,train,cup/train/cup_0033.off
cup_0034,cup,train,cup/train/cup_0034.off
cup_0035,cup,train,cup/train/cup_0035.off
cup_0036,cup,train,cup/train/cup_0036.off
cup_0037,cup,train,cup/train/cup_0037.off
cup_0038,cup,train,cup/train/cup_0038.off
cup_0039,cup,train,cup/train/cup_0039.off
cup_0040,cup,train,cup/train/cup_0040.off
cup_0041,cup,train,cup/train/cup_0041.off
cup_0042,cup,train,cup/train/cup_0042.off
cup_0043,cup,train,cup/train/cup_0043.off
cup_0044,cup,train,cup/train/cup_0044.off
cup_0045,cup,train,cup/train/cup_0045.off
cup_0046,cup,train,cup/train/cup_0046.off
cup_0047,cup,train,cup/train/cup_0047.off
cup_0048,cup,train,cup/train/cup_0048.off
cup_0049,cup,train,cup/train/cup_0049.off
cup_0050,cup,train,cup/train/cup_0050.off
cup_0051,cup,train,cup/train/cup_0051.off
cup_0052,cup,train,cup/train/cup_0052.off
cup_0053,cup,train,cup/train/cup_0053.off
cup_0054,cup,train,cup/train/cup_0054.off
cup_0055,cup,train,cup/train/cup_0055.off
cup_0056,cup,train,cup/train/cup_0056.off
cup_0057,cup,train,cup/train/cup_0057.off
cup_0058,cup,train,cup/train/cup_0058.off
cup_0059,cup,train,cup/train/cup_0059.off
cup_0060,cup,train,cup/train/cup_0060.off
cup_0061,cup,train,cup/train/cup_0061.off
cup_0062,cup,train,cup/train/cup_0062.off
cup_0063,cup,train,cup/train/cup_0063.off
cup_0064,cup,train,cup/train/cup_0064.off
cup_0065,cup,train,cup/train/cup_0065.off
cup_0066,cup,train,cup/train/cup_0066.off
cup_0067,cup,train,cup/train/cup_0067.off
cup_0068,cup,train,cup/train/cup_0068.off
cup_0069,cup,train,cup/train/cup_0069.off
cup_0070,cup,train,cup/train/cup_0070.off
cup_0071,cup,train,cup/train/cup_0071.off
cup_0072,cup,train,cup/train/cup_0072.off
cup_0073,cup,train,cup/train/cup_0073.off
cup_0074,cup,train,cup/train/cup_0074.off
cup_0075,cup,train,cup/train/cup_0075.off
cup_0076,cup,train,cup/train/cup_0076.off
cup_0077,cup,train,cup/train/cup_0077.off
cup_0078,cup,train,cup/train/cup_0078.off
cup_0079,cup,train,cup/train/cup_0079.off
curtain_0139,curtain,test,curtain/test/curtain_0139.off
curtain_0140,curtain,test,curtain/test/curtain_0140.off
curtain_0141,curtain,test,curtain/test/curtain_0141.off
curtain_0142,curtain,test,curtain/test/curtain_0142.off
curtain_0143,curtain,test,curtain/test/curtain_0143.off
curtain_0144,curtain,test,curtain/test/curtain_0144.off
curtain_0145,curtain,test,curtain/test/curtain_0145.off
curtain_0146,curtain,test,curtain/test/curtain_0146.off
curtain_0147,curtain,test,curtain/test/curtain_0147.off
curtain_0148,curtain,test,curtain/test/curtain_0148.off
curtain_0149,curtain,test,curtain/test/curtain_0149.off
curtain_0150,curtain,test,curtain/test/curtain_0150.off
curtain_0151,curtain,test,curtain/test/curtain_0151.off
curtain_0152,curtain,test,curtain/test/curtain_0152.off
curtain_0153,curtain,test,curtain/test/curtain_0153.off
curtain_0154,curtain,test,curtain/test/curtain_0154.off
curtain_0155,curtain,test,curtain/test/curtain_0155.off
curtain_0156,curtain,test,curtain/test/curtain_0156.off
curtain_0157,curtain,test,curtain/test/curtain_0157.off
curtain_0158,curtain,test,curtain/test/curtain_0158.off
curtain_0001,curtain,train,curtain/train/curtain_0001.off
curtain_0002,curtain,train,curtain/train/curtain_0002.off
curtain_0003,curtain,train,curtain/train/curtain_0003.off
curtain_0004,curtain,train,curtain/train/curtain_0004.off
curtain_0005,curtain,train,curtain/train/curtain_0005.off
curtain_0006,curtain,train,curtain/train/curtain_0006.off
curtain_0007,curtain,train,curtain/train/curtain_0007.off
curtain_0008,curtain,train,curtain/train/curtain_0008.off
curtain_0009,curtain,train,curtain/train/curtain_0009.off
curtain_0010,curtain,train,curtain/train/curtain_0010.off
curtain_0011,curtain,train,curtain/train/curtain_0011.off
curtain_0012,curtain,train,curtain/train/curtain_0012.off
curtain_0013,curtain,train,curtain/train/curtain_0013.off
curtain_0014,curtain,train,curtain/train/curtain_0014.off
curtain_0015,curtain,train,curtain/train/curtain_0015.off
curtain_0016,curtain,train,curtain/train/curtain_0016.off
curtain_0017,curtain,train,curtain/train/curtain_0017.off
curtain_0018,curtain,train,curtain/train/curtain_0018.off
curtain_0019,curtain,train,curtain/train/curtain_0019.off
curtain_0020,curtain,train,curtain/train/curtain_0020.off
curtain_0021,curtain,train,curtain/train/curtain_0021.off
curtain_0022,curtain,train,curtain/train/curtain_0022.off
curtain_0023,curtain,train,curtain/train/curtain_0023.off
curtain_0024,curtain,train,curtain/train/curtain_0024.off
curtain_0025,curtain,train,curtain/train/curtain_0025.off
curtain_0026,curtain,train,curtain/train/curtain_0026.off
curtain_0027,curtain,train,curtain/train/curtain_0027.off
curtain_0028,curtain,train,curtain/train/curtain_0028.off
curtain_0029,curtain,train,curtain/train/curtain_0029.off
curtain_0030,curtain,train,curtain/train/curtain_0030.off
curtain_0031,curtain,train,curtain/train/curtain_0031.off
curtain_0032,curtain,train,curtain/train/curtain_0032.off
curtain_0033,curtain,train,curtain/train/curtain_0033.off
curtain_0034,curtain,train,curtain/train/curtain_0034.off
curtain_0035,curtain,train,curtain/train/curtain_0035.off
curtain_0036,curtain,train,curtain/train/curtain_0036.off
curtain_0037,curtain,train,curtain/train/curtain_0037.off
curtain_0038,curtain,train,curtain/train/curtain_0038.off
curtain_0039,curtain,train,curtain/train/curtain_0039.off
curtain_0040,curtain,train,curtain/train/curtain_0040.off
curtain_0041,curtain,train,curtain/train/curtain_0041.off
curtain_0042,curtain,train,curtain/train/curtain_0042.off
curtain_0043,curtain,train,curtain/train/curtain_0043.off
curtain_0044,curtain,train,curtain/train/curtain_0044.off
